f0,f1,f2,f3,f4,target
0.8018375754626645,0.17293350562214946,-0.13767567545681647,-0.18082689101373178,-0.005392593939934812,0.12035009834328361
0.5289075288862322,0.39360743282367927,-0.010613343621199768,-0.09392010772751758,-0.033748891463579345,0.18904601350807732
0.5631829923809378,0.43829781876829804,-0.030709209552848074,0.05170914943268259,0.12836642195043854,0.5374245080499007
0.5069423492624854,0.4491498366667755,0.21829811529535564,0.18038772986076015,0.13294284998225872,0.8388150620446436
0.3637961589890544,0.44481517124113784,0.11690060714983433,0.15265968726131557,0.22568830943586632,0.7866533470501071
0.558538902839397,0.6729193079883629,0.32069377252565456,0.13388159625857235,0.16479149885883296,0.9248767180479402
0.4769668562330223,0.7765713206945435,0.29584375913602606,0.34384638436718323,0.22321380622730871,1.7086098098646616
0.4329958208505422,0.6005264425000834,0.3829155805183698,0.05190612792411786,0.4656460707339275,1.0603500014218328
0.21043809157138355,0.6199862813490717,0.4721014424741405,0.19456769696065848,0.4297334794149115,1.3862315112348234
0.38534170743594903,0.7567715610468408,0.442470163540817,0.4709525103781278,0.5332738188819472,1.8674295926673519
0.04565983730319978,0.692146496818147,0.5989030067705621,0.4701214816891635,0.5414435115167193,1.8779038552338005
0.18335232616217997,0.7279499251602092,0.7875404566529314,0.5947204871190233,0.7291779064078704,2.1779198675765863
0.28154556258099905,0.8232971565675978,0.6103261368408385,0.6052214238755159,0.6453502948817283,2.0127522200916084
-0.09872024929522119,0.5592720237404234,0.855518277252408,0.7192612417765325,0.7586974755516284,2.3163908880665502
-0.11747471654270444,0.8763508031004626,0.934534419886643,0.6425157752506608,0.9159831930765068,2.5408530422709164
-0.11009713983357522,0.7396141642913178,0.7453257213070239,0.8408362123001177,1.0185116342953333,2.525217138644089
-0.22672440246247758,0.6726814751334227,0.71915849844933,0.9407536118483086,0.9110854737201812,2.1662959297511
-0.38395896925284956,0.6802671935832959,0.92780214945414,1.0182498548009167,1.2198105900029748,2.8474725141787305
-0.26991725548374107,0.6549516160337198,0.8707784469106833,1.149472298664412,1.1134091551150624,2.6836197174918013
-0.42548699276050556,0.44961198766206045,1.1350558679025173,1.021187839960205,1.0336351289670567,2.6371811926727835
-0.3083047196874896,0.7311620583741387,0.9689501852377574,1.0692889993621084,1.2280261670871229,3.0412333843141175
-0.4773559496563901,0.5401126485651339,0.8969987427869816,0.9309008578915583,1.2031268581020516,2.8119802817441477
-0.25303481764582275,0.5304815965656217,0.868649661986543,1.0673624725974868,1.332029094495453,3.3529990591910828
-0.5014689545979683,0.5279858596839297,1.0928681320917462,1.134236059990005,1.328213728122582,3.017506983444455
-0.4627195158347034,0.2744100036021909,0.9216491409232519,1.2871880460154663,1.3802936285961782,3.2524442089610037
-0.3486616424771688,0.3652447064152001,0.9724762509492063,1.1450822981523279,1.318388888220108,3.0672177480972245
-0.5447300570077399,0.23083607111404708,1.0475382587926305,1.3051288274990713,1.5413945875600272,3.5627378595972345
-0.3827822646871639,0.2809850956423525,0.8820823635848942,1.2398318255840184,1.35563616789731,3.1283308208008664
-0.25119925080476724,-0.0780170345680348,0.899340740644756,1.2318934511670858,1.3851343750947083,2.721934020234916
-0.5119122862071299,0.0635718934767845,0.8708082883411244,1.2791934602223258,1.5533116652390182,2.766700906104645
-0.29529323553466397,-0.046963264742427104,0.9047054411207063,1.214950552168761,1.693149360473782,3.275707231555788
-0.24428527353950194,-0.0018832648250452985,0.8550391396564329,1.2060141117603256,1.509562034912907,2.9096820527953637
-0.1432103389685058,-0.054146039137426556,0.7295711563140073,1.068431884627901,1.622505762310288,2.7404055299264174
-0.29157190813866646,-0.22493933934683003,0.7099656132764552,1.1993301123479119,1.6629454692469245,2.7125183524855814
-0.24260793765076594,-0.2748117076745794,0.6152445674006184,1.1566770787248917,1.6359048721467595,2.8642110999010213
0.0018492129792627154,-0.2599151322024402,0.4507155380759368,1.1290971119406343,1.517790279835174,2.9436215021790626
0.041531850541166475,-0.3790948321172346,0.567974970451176,1.1940443575622581,1.4299796631963957,2.5492011941272756
0.10004928503458729,-0.24068422133952505,0.6733258581214243,1.1857170531432175,1.304271148942011,2.740966539433572
0.17281143773184898,-0.3917236931092975,0.3362650177251135,1.1066252030825794,1.4805421853889156,2.4614088752583685
0.13234247142457722,-0.669549616437805,0.2869983864459368,1.142798698363916,1.6024046517613704,2.2200402681041607
0.28378764605843965,-0.43423164045502655,0.2165298762431541,1.0572315889183228,1.3460485731771588,2.376229557317551
0.34718408438072573,-0.5121440273109299,0.31550561591005294,0.9234432099353512,1.4986042202337608,2.090769070103346
0.2999574843435995,-0.5764594229412252,0.227985727721388,0.8570996623798284,1.300102358722531,1.9687807778001565
0.6068510040788195,-0.5355502963134099,0.1085203790242267,0.8825923108752302,1.368860522732176,1.9853698908540642
0.5111399134790726,-0.39277972343189876,-0.024554536870598248,0.8544407186599512,1.3889708799335796,2.182000108850321
0.38203361303074285,-0.2562820290335601,0.021471383747519127,0.8807856572511145,1.2092005276932358,1.68345370416131
0.5975688870963927,-0.3369123422031425,-0.19666921295107065,0.8026044230796606,1.246408409866189,1.821893871306118
0.4580600911248445,-0.40184094782701474,-0.07529295873836056,0.5707487057971773,1.139557204559973,1.2963843085508473
0.6503520857385894,-0.2627182610145984,-0.04848482431623015,0.5554082248759282,1.2010413317086888,1.515540977254555
0.6958729221148762,-0.3158411490284523,-0.30294457020123244,0.5731126924804897,1.1015401901178867,0.6345871031615801
0.4984451323789649,-0.29592827254512954,-0.3690930478927932,0.5532891317420463,1.0294409139673435,1.614914565639082
0.6694812382887769,-0.2938163521613714,-0.09142016978889933,0.4813278248638741,1.1239925513796047,1.5392940425744495
0.5993063508412273,-0.301364264196057,-0.3392820233874208,0.3228315450845438,0.9776342739688424,0.8308526550632401
0.6176195422324583,-0.1094232532824691,-0.18822441459298844,0.14683106244100189,0.7847916958339105,0.590906639045566
0.695343261016402,0.004079099633793201,-0.33569531250600093,0.11695030502546114,0.7871432652482113,0.6617244113655082
0.4447178097876074,0.03964011648683368,-0.349564912881907,0.190675747739793,0.7298270672666628,0.8558017091292844
0.3513999365285954,0.07040312700133766,-0.29707741364083484,0.14651039891488443,0.6872267282560152,0.2753662559836217
0.28994118318368456,0.08111737580961977,-0.4312654987623583,-0.04606273175123286,0.8738196347760538,0.5636661226113203
0.24479580855431451,0.300518911701381,-0.32592792183309865,0.022740091889385455,0.6013275897293832,0.8648106099280453
0.2623521054009296,0.171605484504429,-0.36801647981407976,0.03914444008721335,0.30452583118333043,-0.07884465067162039
0.24496014106409322,0.44348399054837745,-0.4470427153436667,-0.17782055642810396,0.3990052384493954,0.13706948855472173
0.1773356967151559,0.32648785799578833,-0.2609097768087425,0.012881615871498608,0.2068013884275711,0.5676895041662023
0.1702183249036046,0.4099069341389413,-0.29533897946577,-0.16625672756731175,0.3156779824880296,0.22467100902228426
0.02663357240563936,0.39389823080305775,-0.2539361063632429,-0.029382956133001015,0.10068399128165781,0.0020544458934101256
0.10950846413330367,0.5422541065684112,-0.323581223664791,-0.2307013353654207,0.16541299774522833,0.010448546307323878
-0.12152795966613485,0.737579841194505,-0.003132953192816812,-0.2976449588497085,0.056306884808460966,-0.11502728728768638
0.12064007960810433,0.7345934182301094,-0.029993287466788712,-0.25370852450836046,0.20548923824634963,0.43506869558886585
-0.1413258913697356,0.8187248020875413,0.027333058977707686,-0.22550880958808855,0.1289316904857528,0.05152708319447785
-0.33748930860597204,0.8054172276579473,-0.04744517737097168,-0.25805825335570987,0.1242968778612584,-0.38589389809980285
-0.4013458711940051,0.6692838116526046,-0.13444075750330942,-0.23910420546631128,0.05217860156598455,-0.2539936615155042
-0.2824167212266882,0.7668705123600895,0.2919149594810697,-0.17746967442642608,-0.10447800089916495,-0.16303602190336
-0.382759804765594,0.7358697323147863,0.15097536448805013,-0.21643577354923188,0.06246367243708374,-0.012373390382878983
-0.3116282087383675,0.9543893317990346,0.14451333835987706,-0.18952171460211298,0.18347355141453217,0.22722661963203422
-0.35081986290698974,0.7025287678485215,0.32474322565409147,-0.33264817300096083,0.016410393225446945,0.23146265061533916
-0.4127962554798231,0.9058903395541069,0.4643107213941226,-0.096704091738717,-0.07866809025602631,0.37241231401791797
-0.4896927360209763,0.8936414988692603,0.4101922909839251,-0.11441554064470844,-0.18617165336652933,0.10666097924802428
-0.5481283478329309,0.9687928097612493,0.6051110787561966,0.09027224674503369,-0.1371280416953442,0.3966836078834659
-0.42517975335427904,0.7202219497424902,0.6496628115499428,-0.12581037458956246,0.0003954356173144838,0.09726868304735584
-0.27127364680066285,0.8019408964896848,0.4966877329939217,-0.16983528546829818,0.06820035111936765,-0.12763480268010008
-0.30475458833798774,0.9228973016604374,0.598273620140754,0.11934967007403563,-0.0028498109451555176,0.5895344798574867
-0.4133304992590944,0.5919040679354456,0.82062001174445,0.14217730549601382,0.06557762021805628,0.787259298667157
-0.2279554603792262,0.454476060584837,0.5102457438364462,0.05980786903097002,0.07518348948692095,0.3417765068196679
-0.15786088817335328,0.3701803801301087,0.8201900461076109,0.06363981354832324,0.07812753362944475,0.42435267423751055
-0.23126258067097166,0.5761020855126596,0.7422541427625562,0.4288295858698823,-0.01117359486127989,0.8436874239866303
-0.0701897657477873,0.26021122855236367,0.8840692763945119,0.47714703139091696,0.10329643629236165,0.8739620546511299
-0.019524071737827182,0.35266561121788514,0.9440592113069077,0.14945309758142392,0.036197047958434106,0.9774878130903091
-0.07746364656521457,0.37333149890782263,0.9758395211676343,0.4162905784886988,0.16165965981392658,1.2375076322859269
0.13577873603482785,0.2868255718036936,0.9893799342257024,0.6935231990304958,0.23546874137897184,1.4906620998795204
0.2192450694189747,0.24925019388553105,0.9628048342244889,0.5451848913335591,0.41612511564519467,1.494134901297516
0.33365006789995394,0.16771030908099802,1.3243866726680857,0.6097278646086235,0.16633508404516023,1.0898292614870133
0.3909424815458295,0.21320538216730955,1.2992156316039092,0.6964347133009156,0.397500691722052,1.7918565059845206
0.20510990025514841,-0.06834119796234042,1.0080121015648709,0.6780794246297892,0.5522637173658609,1.546499885829051
0.3026101221547239,-0.09684997172009978,1.2885772882180708,0.6843030972095172,0.5373184383513727,1.7554911371516435
0.4967770796852097,-0.15944269439170783,1.090931087135378,1.0234214033896187,0.6042680784676344,1.9627813369201144
0.5401352164791148,-0.04857514007071219,1.1386862856648416,0.7956623667252121,0.6412610169173552,1.8879693654685228
0.5776687313816125,-0.08680873650720071,1.1087659750134717,1.064514748903024,0.7755433024531249,2.6580162118863164
0.9421866752984819,-0.17230807745386428,1.0329831201559858,1.185970108303315,0.601594627823359,2.0159584865541476
0.6376173092168934,-0.13453322419574484,1.175893433138592,1.0070721645176786,0.6375036736709648,2.1482023817751337
0.7102001893824041,-0.4006070598021919,1.0635222765764378,1.1116900289400344,0.842039703506935,1.9927425367591314
0.7004135405634562,-0.1401283833505278,0.9718099870014526,1.3740959144491258,0.6936541343148398,2.35103138705043
0.6706524893447157,-0.17242557262162,0.8529140455890499,1.3511870627000935,1.1001476346431707,2.6760483361179084
0.5666167009003098,-0.26272744550195787,0.8536052047334881,1.2774895336210543,1.1663767485560517,2.5092588975144148
0.6589251801969037,-0.16315195051802456,0.7344445178792806,1.4967285130474464,1.0677962373762397,2.8313696218243996
0.4831310047792529,-0.50546995325893,0.8518230619683205,1.5301978397360965,1.1401805398756655,2.3158162136087737
0.5069821020770073,-0.3841653842414613,0.6797559093245278,1.4650613600894016,1.2351491642911248,2.3858996382165625
0.44572026660498526,-0.3906764579265791,0.7189207275160273,1.3721663877739236,1.311416929422867,2.534286706441153
0.4599609669029767,-0.22408285721390617,0.8262250700724003,1.440149955177009,1.3811787947422796,2.923974568462785
0.6353584828135879,-0.37420468296565446,0.7510366393302763,1.5246326716758953,1.4846654024952168,2.882788628902687
0.16465031779168204,-0.16055916559792016,0.5684092423839583,1.486750779763813,1.4698223504448515,2.9388593220727772
0.36368829537978986,-0.06087850360688182,0.5025928847918922,1.6041997811324853,1.637247285495711,2.849271845544781
0.07457335646346208,-0.08494794562041533,0.6385901083496291,1.3570887813831116,1.640715739940655,2.5718650409537247
0.12747343020320895,-0.07800498297192134,0.44212205007361205,1.3554914836629681,1.5857304349631347,2.6993795171292985
0.22139505969673717,-0.1529687176109601,0.29735653631409187,1.5129975863551557,1.827133512557545,2.89034193780282
0.05676138512739505,-0.08311597923906307,0.12877233655382733,1.43097109170001,1.6016736542763663,2.615927483042714
-0.11861942137535678,0.18523564117144453,0.2536346911097727,1.3979690318699916,1.7686496784950152,2.78854229822592
-0.1415926472683343,0.19923738387885576,0.2421660818418131,1.2598895389581033,1.9112399659862684,2.7513003366492836
-0.0584170621573883,0.18009786785831686,0.04362784733114555,1.4103116357830732,1.775081153997177,2.6775005800737475
-0.2519292893179512,0.20590102730270865,0.08648466008969356,1.3705783470640887,1.9072044692891286,2.795194973920306
-0.2051276940061475,0.1091135052217484,-0.024994592416526275,1.404753650813521,1.9553448243351137,2.707054040935145
-0.26469943739751356,0.26823343463064553,-0.049227896457764764,1.3061477926310658,1.8355232435261455,2.5654174983549813
-0.37082399751158934,0.6290231078780021,-0.31762342596606125,1.2424149885112368,1.9306171637965814,2.5311124719151854
-0.1210191173004771,0.370664002788214,-0.12454209932999871,1.3266488925949496,1.9341709615984268,2.9163169608572734
-0.29463635591577547,0.5760984399963547,-0.034169129196157916,1.0281385606064102,1.9022347448566623,2.6145834442714126
-0.5756578840301049,0.7133211471841471,-0.21795945474402645,1.1609490090833046,2.190778936765647,3.310318536788259
-0.361867932737193,0.5389020544567439,-0.16804290916468542,0.8859492911902266,1.8831257930728051,2.3665019740128708
-0.4461920106909747,0.730519642824814,-0.2619645018569663,0.9131650385478853,2.0544041381593305,2.420895385962333
-0.28640029188472227,0.8488221631367792,-0.1578745159612221,0.8182214053233199,1.9048042332276893,2.9817259560917244
-0.43478033199084765,0.7941325230754614,-0.2175179328413316,0.9590902599930863,1.821362286620619,2.472696570634419
-0.3433871703796993,1.1120432786312304,-0.28610179025086396,0.815067829529115,1.9221076596506612,2.6784010280137696
-0.25066523485296155,0.6847908686178219,-0.04961239156515779,0.7606605875294137,1.9545052533439022,2.5779095583520997
-0.17718110197088244,0.9778222877812337,-0.07510016964994198,0.5918160551632028,1.95551612915992,2.567466193840073
-0.3403031936699221,0.8686094714868862,-0.2081486606741999,0.6134615284001034,1.9898097465473925,2.446407894785719
-0.2048427497303319,0.9705238568787979,-0.07222936783619968,0.5088727980367674,2.09464224072123,2.2904911545118645
-0.16537136816695408,0.9383383476610772,-0.03749242323673416,0.566578829169278,1.7883046854690507,2.3412813308234135
-0.1258951995997114,0.8152049509041962,0.008664994177740817,0.373734829116859,1.656882501135538,1.7047375656515154
0.17620048044568065,0.899245751104318,-0.18469857956860514,0.5523918328283592,1.7254375040565681,2.1257474419903066
0.10233155431394142,0.6720406444498126,0.12999594799786238,0.2007297960100406,1.6077386467558497,1.7011575211821963
-0.0010883954335069168,0.8935153590625803,0.02094757426793655,0.2391532223465519,1.67866295121773,2.0235592929648676
